PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=340 ttl=60 time=5.16 ms
64 bytes from 10.10.0.10: icmp_seq=341 ttl=60 time=3.39 ms
64 bytes from 10.10.0.10: icmp_seq=342 ttl=60 time=4.66 ms
64 bytes from 10.10.0.10: icmp_seq=343 ttl=60 time=4.20 ms
64 bytes from 10.10.0.10: icmp_seq=344 ttl=60 time=4.42 ms
64 bytes from 10.10.0.10: icmp_seq=345 ttl=60 time=4.39 ms
64 bytes from 10.10.0.10: icmp_seq=346 ttl=60 time=4.21 ms
64 bytes from 10.10.0.10: icmp_seq=347 ttl=60 time=2.88 ms
64 bytes from 10.10.0.10: icmp_seq=348 ttl=60 time=4.98 ms
64 bytes from 10.10.0.10: icmp_seq=349 ttl=60 time=3.65 ms
64 bytes from 10.10.0.10: icmp_seq=350 ttl=60 time=4.40 ms
64 bytes from 10.10.0.10: icmp_seq=351 ttl=60 time=3.66 ms
64 bytes from 10.10.0.10: icmp_seq=352 ttl=60 time=4.24 ms
64 bytes from 10.10.0.10: icmp_seq=353 ttl=60 time=3.68 ms
64 bytes from 10.10.0.10: icmp_seq=354 ttl=60 time=4.44 ms
64 bytes from 10.10.0.10: icmp_seq=355 ttl=60 time=3.93 ms
64 bytes from 10.10.0.10: icmp_seq=356 ttl=60 time=4.98 ms
64 bytes from 10.10.0.10: icmp_seq=357 ttl=60 time=7.80 ms
64 bytes from 10.10.0.10: icmp_seq=358 ttl=60 time=5.52 ms
64 bytes from 10.10.0.10: icmp_seq=359 ttl=60 time=4.40 ms
64 bytes from 10.10.0.10: icmp_seq=360 ttl=60 time=3.45 ms
64 bytes from 10.10.0.10: icmp_seq=361 ttl=60 time=5.67 ms
64 bytes from 10.10.0.10: icmp_seq=362 ttl=60 time=12.5 ms
64 bytes from 10.10.0.10: icmp_seq=363 ttl=60 time=4.71 ms
64 bytes from 10.10.0.10: icmp_seq=364 ttl=60 time=5.06 ms
64 bytes from 10.10.0.10: icmp_seq=384 ttl=58 time=9.50 ms
64 bytes from 10.10.0.10: icmp_seq=385 ttl=58 time=7.63 ms
64 bytes from 10.10.0.10: icmp_seq=386 ttl=58 time=4.82 ms
64 bytes from 10.10.0.10: icmp_seq=387 ttl=58 time=4.95 ms
64 bytes from 10.10.0.10: icmp_seq=388 ttl=58 time=5.11 ms
64 bytes from 10.10.0.10: icmp_seq=389 ttl=58 time=6.30 ms
64 bytes from 10.10.0.10: icmp_seq=390 ttl=58 time=7.81 ms
64 bytes from 10.10.0.10: icmp_seq=391 ttl=58 time=6.06 ms
64 bytes from 10.10.0.10: icmp_seq=392 ttl=58 time=7.12 ms
64 bytes from 10.10.0.10: icmp_seq=393 ttl=58 time=4.44 ms
64 bytes from 10.10.0.10: icmp_seq=394 ttl=58 time=5.80 ms
64 bytes from 10.10.0.10: icmp_seq=395 ttl=58 time=12.8 ms
64 bytes from 10.10.0.10: icmp_seq=396 ttl=58 time=5.33 ms
64 bytes from 10.10.0.10: icmp_seq=397 ttl=58 time=5.01 ms
64 bytes from 10.10.0.10: icmp_seq=398 ttl=58 time=7.85 ms
64 bytes from 10.10.0.10: icmp_seq=399 ttl=58 time=6.44 ms
64 bytes from 10.10.0.10: icmp_seq=400 ttl=58 time=5.32 ms
64 bytes from 10.10.0.10: icmp_seq=401 ttl=58 time=6.91 ms
64 bytes from 10.10.0.10: icmp_seq=402 ttl=58 time=6.42 ms
64 bytes from 10.10.0.10: icmp_seq=403 ttl=58 time=5.96 ms
64 bytes from 10.10.0.10: icmp_seq=404 ttl=58 time=13.6 ms
64 bytes from 10.10.0.10: icmp_seq=405 ttl=58 time=3.94 ms
64 bytes from 10.10.0.10: icmp_seq=406 ttl=58 time=5.24 ms
64 bytes from 10.10.0.10: icmp_seq=407 ttl=58 time=6.77 ms
64 bytes from 10.10.0.10: icmp_seq=408 ttl=58 time=8.00 ms
64 bytes from 10.10.0.10: icmp_seq=409 ttl=58 time=3.94 ms
64 bytes from 10.10.0.10: icmp_seq=410 ttl=58 time=7.30 ms
64 bytes from 10.10.0.10: icmp_seq=411 ttl=58 time=4.80 ms
64 bytes from 10.10.0.10: icmp_seq=412 ttl=58 time=4.98 ms
64 bytes from 10.10.0.10: icmp_seq=413 ttl=58 time=12.1 ms
64 bytes from 10.10.0.10: icmp_seq=414 ttl=58 time=4.92 ms
64 bytes from 10.10.0.10: icmp_seq=415 ttl=58 time=6.68 ms
64 bytes from 10.10.0.10: icmp_seq=416 ttl=58 time=7.90 ms
64 bytes from 10.10.0.10: icmp_seq=417 ttl=58 time=4.74 ms
64 bytes from 10.10.0.10: icmp_seq=418 ttl=58 time=5.78 ms
64 bytes from 10.10.0.10: icmp_seq=419 ttl=58 time=7.19 ms
64 bytes from 10.10.0.10: icmp_seq=420 ttl=58 time=4.18 ms
64 bytes from 10.10.0.10: icmp_seq=421 ttl=58 time=4.85 ms
