PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=430 ttl=58 time=3.67 ms
64 bytes from 10.10.0.10: icmp_seq=431 ttl=58 time=7.02 ms
64 bytes from 10.10.0.10: icmp_seq=432 ttl=58 time=5.28 ms
64 bytes from 10.10.0.10: icmp_seq=468 ttl=57 time=7.92 ms
64 bytes from 10.10.0.10: icmp_seq=469 ttl=57 time=7.19 ms
64 bytes from 10.10.0.10: icmp_seq=470 ttl=57 time=11.5 ms
64 bytes from 10.10.0.10: icmp_seq=471 ttl=57 time=4.55 ms
64 bytes from 10.10.0.10: icmp_seq=472 ttl=57 time=5.35 ms
64 bytes from 10.10.0.10: icmp_seq=473 ttl=57 time=6.41 ms
64 bytes from 10.10.0.10: icmp_seq=474 ttl=57 time=6.01 ms
64 bytes from 10.10.0.10: icmp_seq=475 ttl=57 time=5.94 ms
64 bytes from 10.10.0.10: icmp_seq=476 ttl=57 time=6.48 ms
64 bytes from 10.10.0.10: icmp_seq=477 ttl=57 time=4.27 ms
64 bytes from 10.10.0.10: icmp_seq=478 ttl=57 time=7.79 ms
64 bytes from 10.10.0.10: icmp_seq=479 ttl=57 time=11.0 ms
64 bytes from 10.10.0.10: icmp_seq=480 ttl=57 time=5.74 ms
64 bytes from 10.10.0.10: icmp_seq=481 ttl=57 time=4.28 ms
64 bytes from 10.10.0.10: icmp_seq=482 ttl=57 time=5.61 ms
64 bytes from 10.10.0.10: icmp_seq=483 ttl=57 time=6.77 ms
64 bytes from 10.10.0.10: icmp_seq=484 ttl=57 time=6.87 ms
64 bytes from 10.10.0.10: icmp_seq=485 ttl=57 time=5.51 ms
64 bytes from 10.10.0.10: icmp_seq=486 ttl=57 time=8.45 ms
64 bytes from 10.10.0.10: icmp_seq=487 ttl=57 time=5.18 ms
64 bytes from 10.10.0.10: icmp_seq=488 ttl=57 time=7.80 ms
64 bytes from 10.10.0.10: icmp_seq=489 ttl=57 time=4.46 ms
64 bytes from 10.10.0.10: icmp_seq=490 ttl=57 time=7.31 ms
