PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=359 ttl=58 time=8.70 ms
64 bytes from 10.10.0.10: icmp_seq=360 ttl=58 time=8.87 ms
64 bytes from 10.10.0.10: icmp_seq=361 ttl=58 time=7.31 ms
64 bytes from 10.10.0.10: icmp_seq=362 ttl=58 time=5.61 ms
64 bytes from 10.10.0.10: icmp_seq=363 ttl=58 time=10.3 ms
64 bytes from 10.10.0.10: icmp_seq=364 ttl=58 time=7.16 ms
64 bytes from 10.10.0.10: icmp_seq=365 ttl=58 time=6.91 ms
64 bytes from 10.10.0.10: icmp_seq=366 ttl=58 time=8.43 ms
64 bytes from 10.10.0.10: icmp_seq=367 ttl=58 time=5.63 ms
64 bytes from 10.10.0.10: icmp_seq=368 ttl=58 time=5.22 ms
64 bytes from 10.10.0.10: icmp_seq=369 ttl=58 time=6.97 ms
64 bytes from 10.10.0.10: icmp_seq=370 ttl=58 time=8.17 ms
64 bytes from 10.10.0.10: icmp_seq=371 ttl=58 time=14.6 ms
64 bytes from 10.10.0.10: icmp_seq=372 ttl=58 time=8.17 ms
64 bytes from 10.10.0.10: icmp_seq=373 ttl=58 time=5.88 ms
64 bytes from 10.10.0.10: icmp_seq=378 ttl=58 time=10.3 ms
64 bytes from 10.10.0.10: icmp_seq=379 ttl=58 time=7.91 ms
64 bytes from 10.10.0.10: icmp_seq=380 ttl=58 time=8.69 ms
64 bytes from 10.10.0.10: icmp_seq=381 ttl=58 time=7.94 ms
64 bytes from 10.10.0.10: icmp_seq=382 ttl=58 time=8.40 ms
64 bytes from 10.10.0.10: icmp_seq=383 ttl=58 time=13.8 ms
64 bytes from 10.10.0.10: icmp_seq=384 ttl=58 time=7.30 ms
64 bytes from 10.10.0.10: icmp_seq=385 ttl=58 time=6.96 ms
64 bytes from 10.10.0.10: icmp_seq=386 ttl=58 time=6.42 ms
64 bytes from 10.10.0.10: icmp_seq=387 ttl=58 time=6.93 ms
64 bytes from 10.10.0.10: icmp_seq=388 ttl=58 time=8.32 ms
64 bytes from 10.10.0.10: icmp_seq=389 ttl=58 time=9.07 ms
64 bytes from 10.10.0.10: icmp_seq=390 ttl=58 time=5.30 ms
64 bytes from 10.10.0.10: icmp_seq=391 ttl=58 time=6.98 ms
64 bytes from 10.10.0.10: icmp_seq=392 ttl=58 time=13.7 ms
64 bytes from 10.10.0.10: icmp_seq=393 ttl=58 time=7.09 ms
64 bytes from 10.10.0.10: icmp_seq=394 ttl=58 time=7.39 ms
64 bytes from 10.10.0.10: icmp_seq=395 ttl=58 time=9.11 ms
64 bytes from 10.10.0.10: icmp_seq=396 ttl=58 time=6.51 ms
64 bytes from 10.10.0.10: icmp_seq=397 ttl=58 time=6.75 ms
64 bytes from 10.10.0.10: icmp_seq=398 ttl=58 time=7.01 ms
64 bytes from 10.10.0.10: icmp_seq=399 ttl=58 time=7.26 ms
64 bytes from 10.10.0.10: icmp_seq=400 ttl=58 time=7.88 ms
64 bytes from 10.10.0.10: icmp_seq=401 ttl=58 time=12.8 ms
64 bytes from 10.10.0.10: icmp_seq=402 ttl=58 time=7.42 ms
64 bytes from 10.10.0.10: icmp_seq=403 ttl=58 time=6.56 ms
64 bytes from 10.10.0.10: icmp_seq=404 ttl=58 time=6.85 ms
64 bytes from 10.10.0.10: icmp_seq=405 ttl=58 time=5.64 ms
64 bytes from 10.10.0.10: icmp_seq=406 ttl=58 time=6.58 ms
64 bytes from 10.10.0.10: icmp_seq=407 ttl=58 time=8.39 ms
64 bytes from 10.10.0.10: icmp_seq=408 ttl=58 time=7.80 ms
64 bytes from 10.10.0.10: icmp_seq=409 ttl=58 time=6.01 ms
64 bytes from 10.10.0.10: icmp_seq=410 ttl=58 time=16.4 ms
64 bytes from 10.10.0.10: icmp_seq=411 ttl=58 time=6.89 ms
64 bytes from 10.10.0.10: icmp_seq=412 ttl=58 time=5.77 ms
64 bytes from 10.10.0.10: icmp_seq=413 ttl=58 time=5.60 ms
64 bytes from 10.10.0.10: icmp_seq=414 ttl=58 time=7.12 ms
64 bytes from 10.10.0.10: icmp_seq=415 ttl=58 time=6.84 ms
64 bytes from 10.10.0.10: icmp_seq=416 ttl=58 time=10.6 ms
64 bytes from 10.10.0.10: icmp_seq=417 ttl=58 time=7.21 ms
64 bytes from 10.10.0.10: icmp_seq=418 ttl=58 time=8.34 ms
