PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=293 ttl=60 time=13.2 ms
64 bytes from 10.10.0.10: icmp_seq=294 ttl=60 time=8.01 ms
64 bytes from 10.10.0.10: icmp_seq=295 ttl=60 time=4.28 ms
64 bytes from 10.10.0.10: icmp_seq=296 ttl=60 time=5.22 ms
64 bytes from 10.10.0.10: icmp_seq=297 ttl=60 time=7.75 ms
64 bytes from 10.10.0.10: icmp_seq=298 ttl=60 time=5.44 ms
64 bytes from 10.10.0.10: icmp_seq=299 ttl=60 time=5.77 ms
64 bytes from 10.10.0.10: icmp_seq=300 ttl=60 time=6.41 ms
64 bytes from 10.10.0.10: icmp_seq=301 ttl=60 time=4.74 ms
64 bytes from 10.10.0.10: icmp_seq=302 ttl=60 time=13.2 ms
64 bytes from 10.10.0.10: icmp_seq=303 ttl=60 time=5.40 ms
64 bytes from 10.10.0.10: icmp_seq=304 ttl=60 time=5.46 ms
64 bytes from 10.10.0.10: icmp_seq=305 ttl=60 time=6.61 ms
64 bytes from 10.10.0.10: icmp_seq=306 ttl=60 time=5.90 ms
64 bytes from 10.10.0.10: icmp_seq=307 ttl=60 time=6.16 ms
64 bytes from 10.10.0.10: icmp_seq=308 ttl=60 time=6.30 ms
64 bytes from 10.10.0.10: icmp_seq=309 ttl=60 time=4.43 ms
64 bytes from 10.10.0.10: icmp_seq=310 ttl=60 time=5.17 ms
64 bytes from 10.10.0.10: icmp_seq=311 ttl=60 time=5.67 ms
64 bytes from 10.10.0.10: icmp_seq=312 ttl=60 time=5.18 ms
64 bytes from 10.10.0.10: icmp_seq=313 ttl=60 time=5.13 ms
64 bytes from 10.10.0.10: icmp_seq=314 ttl=60 time=6.07 ms
64 bytes from 10.10.0.10: icmp_seq=315 ttl=60 time=5.84 ms
64 bytes from 10.10.0.10: icmp_seq=316 ttl=60 time=7.10 ms
64 bytes from 10.10.0.10: icmp_seq=317 ttl=60 time=10.1 ms
64 bytes from 10.10.0.10: icmp_seq=318 ttl=60 time=4.95 ms
64 bytes from 10.10.0.10: icmp_seq=334 ttl=58 time=11.9 ms
64 bytes from 10.10.0.10: icmp_seq=335 ttl=58 time=5.07 ms
64 bytes from 10.10.0.10: icmp_seq=336 ttl=58 time=6.97 ms
64 bytes from 10.10.0.10: icmp_seq=337 ttl=58 time=6.91 ms
64 bytes from 10.10.0.10: icmp_seq=338 ttl=58 time=9.61 ms
64 bytes from 10.10.0.10: icmp_seq=339 ttl=58 time=14.4 ms
64 bytes from 10.10.0.10: icmp_seq=340 ttl=58 time=7.09 ms
64 bytes from 10.10.0.10: icmp_seq=341 ttl=58 time=5.56 ms
64 bytes from 10.10.0.10: icmp_seq=342 ttl=58 time=7.18 ms
64 bytes from 10.10.0.10: icmp_seq=343 ttl=58 time=9.35 ms
64 bytes from 10.10.0.10: icmp_seq=344 ttl=58 time=8.04 ms
64 bytes from 10.10.0.10: icmp_seq=345 ttl=58 time=10.8 ms
64 bytes from 10.10.0.10: icmp_seq=346 ttl=58 time=5.72 ms
64 bytes from 10.10.0.10: icmp_seq=347 ttl=58 time=8.35 ms
64 bytes from 10.10.0.10: icmp_seq=348 ttl=58 time=14.3 ms
64 bytes from 10.10.0.10: icmp_seq=349 ttl=58 time=6.64 ms
64 bytes from 10.10.0.10: icmp_seq=350 ttl=58 time=8.67 ms
64 bytes from 10.10.0.10: icmp_seq=351 ttl=58 time=5.85 ms
64 bytes from 10.10.0.10: icmp_seq=352 ttl=58 time=6.72 ms
64 bytes from 10.10.0.10: icmp_seq=353 ttl=58 time=7.96 ms
64 bytes from 10.10.0.10: icmp_seq=354 ttl=58 time=9.66 ms
64 bytes from 10.10.0.10: icmp_seq=355 ttl=58 time=6.72 ms
64 bytes from 10.10.0.10: icmp_seq=356 ttl=58 time=7.94 ms
64 bytes from 10.10.0.10: icmp_seq=357 ttl=58 time=17.0 ms
64 bytes from 10.10.0.10: icmp_seq=358 ttl=58 time=7.59 ms
64 bytes from 10.10.0.10: icmp_seq=359 ttl=58 time=11.2 ms
64 bytes from 10.10.0.10: icmp_seq=360 ttl=58 time=9.75 ms
64 bytes from 10.10.0.10: icmp_seq=361 ttl=58 time=9.20 ms
64 bytes from 10.10.0.10: icmp_seq=362 ttl=58 time=7.74 ms
64 bytes from 10.10.0.10: icmp_seq=363 ttl=58 time=6.23 ms
64 bytes from 10.10.0.10: icmp_seq=364 ttl=58 time=6.31 ms
64 bytes from 10.10.0.10: icmp_seq=365 ttl=58 time=7.35 ms
64 bytes from 10.10.0.10: icmp_seq=366 ttl=58 time=14.4 ms
64 bytes from 10.10.0.10: icmp_seq=367 ttl=58 time=7.83 ms
64 bytes from 10.10.0.10: icmp_seq=368 ttl=58 time=7.82 ms
64 bytes from 10.10.0.10: icmp_seq=369 ttl=58 time=6.08 ms
64 bytes from 10.10.0.10: icmp_seq=370 ttl=58 time=7.46 ms
64 bytes from 10.10.0.10: icmp_seq=371 ttl=58 time=7.71 ms
64 bytes from 10.10.0.10: icmp_seq=372 ttl=58 time=7.03 ms
64 bytes from 10.10.0.10: icmp_seq=373 ttl=58 time=8.68 ms
64 bytes from 10.10.0.10: icmp_seq=374 ttl=58 time=6.06 ms
64 bytes from 10.10.0.10: icmp_seq=375 ttl=58 time=13.0 ms
64 bytes from 10.10.0.10: icmp_seq=376 ttl=58 time=7.92 ms
64 bytes from 10.10.0.10: icmp_seq=377 ttl=58 time=9.64 ms
64 bytes from 10.10.0.10: icmp_seq=378 ttl=58 time=10.3 ms
64 bytes from 10.10.0.10: icmp_seq=383 ttl=58 time=17.2 ms
64 bytes from 10.10.0.10: icmp_seq=384 ttl=58 time=8.56 ms
64 bytes from 10.10.0.10: icmp_seq=385 ttl=58 time=8.03 ms
64 bytes from 10.10.0.10: icmp_seq=386 ttl=58 time=6.58 ms
64 bytes from 10.10.0.10: icmp_seq=387 ttl=58 time=10.8 ms
64 bytes from 10.10.0.10: icmp_seq=388 ttl=58 time=16.5 ms
64 bytes from 10.10.0.10: icmp_seq=389 ttl=58 time=8.02 ms
64 bytes from 10.10.0.10: icmp_seq=390 ttl=58 time=6.98 ms
64 bytes from 10.10.0.10: icmp_seq=391 ttl=58 time=7.72 ms
64 bytes from 10.10.0.10: icmp_seq=392 ttl=58 time=4.74 ms
64 bytes from 10.10.0.10: icmp_seq=393 ttl=58 time=7.78 ms
64 bytes from 10.10.0.10: icmp_seq=394 ttl=58 time=8.52 ms
64 bytes from 10.10.0.10: icmp_seq=395 ttl=58 time=8.01 ms
64 bytes from 10.10.0.10: icmp_seq=396 ttl=58 time=7.55 ms
64 bytes from 10.10.0.10: icmp_seq=397 ttl=58 time=15.0 ms
64 bytes from 10.10.0.10: icmp_seq=398 ttl=58 time=8.81 ms
64 bytes from 10.10.0.10: icmp_seq=399 ttl=58 time=8.88 ms
64 bytes from 10.10.0.10: icmp_seq=400 ttl=58 time=8.25 ms
64 bytes from 10.10.0.10: icmp_seq=401 ttl=58 time=4.96 ms
64 bytes from 10.10.0.10: icmp_seq=402 ttl=58 time=7.81 ms
